directorId,directorName,movieId
1487896,Joe Medeiros,240982
82800,Norman Taurog,43809
25165,Roy William Neill,18706
150975,Hong Sang-soo,57859
103360,Arch Oboler,48481
130646,Nobuhiro Doi,349498
236755,Camillo Bazzoni,86472
176794,Rosemary Rodriguez,49920
13899,G.W. Pabst,42836
4610,John Landis,26765
11195,Gérard Oury,51195
33026,Harold S. Bucquet,31998
78053,Edwin L. Marin,58799
8246,Barry Levinson,586
30052,Leigh Scott,47761
98464,Adrian Edmondson,10482
638,Michael Mann,9361
223747,Marya Cohn,339145
12833,Edward Burns,31016
53996,Jessica Hope Woodworth,83430
70673,Lo Lieh,41377
1723,Walter Hill,22004
32427,W.S. Van Dyke,43894
1162041,William Dickerson,178603
2042,Stephen Hopkins,2157
545727,Kris Elgstrand,137222
928146,David Wnendt,82529
33026,Harold S. Bucquet,108923
1642,Jean-Marc Barr,12838
104178,Radley Metzger,36446
1272209,Andrei Gruzsniczki,237808
932993,Jamaa Fanaka,65452
119430,Luigi Comencini,37991
87742,Marc Webb,19913
2490,Alexander Korda,42818
1359154,Samir Patil,289781
2895,Emil Jannings,258070
123552,Yi'nan Diao,17342
108983,Dorothy Arzner,80168
7399,Ben Stiller,9398
40187,David Lowell Rich,121401
1341632,Lucille Celic,281987
1096815,Takahiro Miura,23166
31764,Edward L. Cahn,89662
56789,Thomas Bezucha,21056
2305,Peter Handke,198511
150975,Hong Sang-soo,103753
1050201,Peter Tscherkassky,201633
1560396,Keita Kono,116544
82516,Vladimir Bortko,63572
2662,Frank Capra,44463
131327,Salvatore Samperi,131585
2428,Ernst Lubitsch,121379
12962,Jon Turteltaub,9294
1223815,Steve Skrovan,30365
4415,Federico Fellini,31293
3146,Billy Wilder,10653
78751,Ashutosh Gowariker,14073
31890,Luigi Zampa,61799
932317,Małgorzata Szumowska,319999
938741,Paul Glickler,259557
11676,Mark Pellington,118075
16957,Fenton Bailey,49491
33054,Keith Gordon,23908
1164376,Maurice Hunt,15139
56207,Philippe Garrel,45126
1161135,F. Percy Smith,193977
76819,Bruno Lavaine,14408
96369,Carlos Saura,54236
1591875,Christopher Bedford,388055
75881,Randall Cole,13835
96486,John Harlow,190906
228282,Philippe Gagnon,414067
555740,Eduard Radzyukevich,238869
145221,Joe Menendez,38140
1032103,Rakesh Roshan,93519
11181,Kenneth Branagh,37028
10586,Richard Lester,9531
1216438,David Storey,298533
68381,Thom Eberhardt,18462
60099,Gideon Raff,9898
589740,Sang-woo Kim,52444
31621,Jeff Burr,180886
119294,Abbas Kiarostami,94513
77076,Michael Corrente,14578
17051,James Franco,416166
77544,Karl Geurs,14903
1284691,Yoshihiro Ueda,120475
57727,Robert Clouse,32053
11435,Howard Hawks,39231
1797693,Sydney Gilliat,118236
1151788,Andrea Zaccariello,169683
66219,Mark Levin,16553
100036,D.W. Griffith,130816
1093247,Carole Langer,288295
65843,Mihalis Kakogiannis,61111
67075,Sion Sono,134350
69721,Farhad Mann,445126
46000,Sandor Stern,41966
172,Michael Winterbottom,12408
1076812,Kazuyuki Hirokawa,25525
58728,Andrei Konchalovsky,64264
101767,Robert Butler,28736
496347,Craig McCall,76142
97555,Roel Reiné,402331
72477,Sergio Citti,56379
11447,Albert Hughes,24587
40440,Todd Stephens,12795
15812,Roger Allers,38580
21183,Nicolas Winding Refn,37696
97026,John Luessenhop,22907
35256,Damiano Damiani,85285
15657,Vincent McEveety,12129
57641,Dino Risi,92572
222039,Indra Siera,35639
67451,Delbert Mann,40894
66212,Timo Vuorensola,302349
62342,Adam Mason,324803
27436,Costa-Gavras,63665
940684,Brett Thompson,73183
143353,Marcel L'Herbier,54539
146801,Martin Guigui,78461
1066705,Vince Marcello,363807
8538,Lewis Abernathy,52868
22151,Malcolm Mowbray,57565
146438,Bertrand Bonello,15915
80523,Ron Oliver,393656
19665,John Boorman,11532
20629,George Miller,9659
133201,Minoru Tahara,45554
41650,Lawrence Silverstein,267319
69845,Robert Budreau,327528
586285,Rúnar Rúnarsson,104062
95588,Norifumi Suzuki,20567
86325,Ryoo Seung-wan,20605
21673,Ericson Core,257088
110241,N. Chandra,21822
1294527,HongSeon Kim,300433
235922,Sergey Solovyov,48623
32765,Tony Richardson,16303
11528,Jean Renoir,51949
2245,Yvan Attal,127894
12962,Jon Turteltaub,137093
85357,Christian Charles,19973
29494,Nicolas Gessner,19971
127027,James Moll,264471
58179,Robin Schiff,36249
54559,Christian Alvart,8332
157437,James Burrows,72340
1668315,Claire Huie,412109
543946,Hall Bartlett,85640
128795,Tim Kincaid,84760
45981,Giuseppe Patroni Griffi,113782
233489,Christine Carrière,59346
68215,Reginald Hudlin,12771
11694,Doug Liman,10218
71930,Gustave de Kervern,358725
1214860,Linda Mendoza,24621
1198257,Silas Howard,212508
5058,Roger Christian,69870
43789,Seth Holt,50697
76449,Sanjay Gadhvi,17478
10517,Clyde Bruckman,55773
86783,Rohit Shetty,370665
18054,Rinko Kikuchi,191476
1430294,Zachary Ramelan,319396
1086533,Lubomir Levitski,169634
16435,Julio Médem,2588
74378,Aleksandar Petrović,127083
372442,Michael S. Ojeda,216580
95526,William Asher,26879
144590,Lee Jeong-Beom,70131
70567,Robert L. Lippert,186585
439236,Zackary Adler,41044
98835,Georgiy Daneliya,27920
29755,Erle C. Kenton,131732
27991,Stuart Gordon,1694
8823,Raoul Walsh,17382
1744,Robert Wise,85820
19244,Michael Winner,19403
101930,Alex Chandon,82743
50583,Adam Rifkin,79771
71797,Alex Gibney,13020
92436,Keoni Waxman,118683
2836,Kimberly Peirce,226
93193,Kamal Haasan,66340
129561,Joshua Safdie,42585
41549,Andrew Fleming,12621
98631,Adam Wingard,27671
3288,Chris Weitz,245
3776,Jean-Luc Godard,8074
240150,Derek Yee Tung-Sing,59444
81799,André De Toth,60541
30745,Brian O'Hara,3144
6201,Baz Luhrmann,64682
64278,Michael Feifer,264760
557134,Ousmane Sembene,39504
36147,Charles T. Kanganis,41586
13973,Christian Nyby,281180
1173690,Forgács Péter,263532
225034,Joshua Zeman,279661
4755,David R. Ellis,9759
586116,Adam Massey,343112
1158434,Reiko Okuyama,69484
77362,Sheldon Wilson,81179
112403,Gerardo de Leon,77889
96199,Liz Garbus,318044
198612,Ellie Kanner,37665
107762,Alexander Sokurov,178907
5067,Jacques Martineau,111481
7467,David Fincher,37799
68750,Robert Townsend,238399
237859,Joris Ivens,97035
18854,Martin Ritt,85609
39104,Abel Ferrara,191476
12964,Michael Ritchie,27292
93911,Terence Davies,368942
13594,Joseph Barbera,39853
940684,Brett Thompson,49082
6495,Mira Nair,45129
45791,Roy Andersson,91873
14281,Alan Crosland,32683
3556,Roman Polanski,197082
1016489,Eric Byler,116094
108106,Fred Niblo,82731
46307,Roy Rowland,59828
1133962,Sırrı Süreyya Önder,49834
1156205,Richard Chase,69160
130459,Tôya Satô,106417
11572,Carl Theodor Dreyer,34181
41887,Michael Polish,351043
126882,Declan O'Brien,23823
57865,Álex de la Iglesia,56812
51116,Pierre Salvadori,267804
1093264,Alex Mebane,128862
5067,Jacques Martineau,25512
8635,Buster Keaton,38705
141513,David Ren,80973
146428,Krzysztof Krauze,205865
562326,Grigori Kozintsev,71317
1045865,Mannus Franken,128284
102668,Arnold Fanck,122435
1074445,Peter W. Kunhardt,285597
167165,Arvin Brown,96995
126125,Bill Plympton,27300
5763,Jacques Tati,11378
66512,Tom Brady,10759
28605,Markus Schleinzer,78604
195399,Madhur Jaffrey,68546
227945,Stefan C. Schaefer,18428
5306,Lasse Hallström,76846
1091638,Kensho Yamashita,39466
1407759,Om Raut,315226
932715,Jay DiPietro,34128
1025685,Rick McKay,140595
6220,Gurinder Chadha,77434
1581519,Rosie Thomas,384130
13594,Joseph Barbera,40470
1125302,David Gregory,279992
2127,James Wan,259693
10790,Sam Wood,81751
187,Tensai Okamura,16907
567584,Larysa Fenyn,17695
45672,Bruno Mattei,86251
237682,Vernon Zimmerman,91891
1279216,Shana Betz,240881
141450,Mel Smith,15443
22353,John De Bello,15482
4955,Dario Argento,16395
92733,Adam Elliot,21131
152275,David Lane,35780
1292272,Michael Spiccia,255396
233493,Fernando Arrabal,42528
1048448,Tony Silver,29587
1081367,Carlos Stevens,337075
1263877,Jorge Dorado,227700
1170861,Maxime Giroux,285848
1420355,Karin af Klintberg,322378
93904,Irving Rapper,32847
39058,Julien Duvivier,153444
254335,Gordon Davidson,257605
87386,Neal Jimenez,61418
130634,Rudi Lagemann,37993
1188,Kim Ki-duk,1416
87055,Karen Disher,21044
18533,Errol Morris,8847
6046,Roland Emmerich,929
5281,Spike Lee,30599
933761,Jon Shenk,86850
63477,Ryan Little,348811
16862,Claude Lelouch,50350
1314929,Tony Shaff,267355
56377,Bent Hamer,40378
554289,Jingming Guo,211711
147021,S.S. Rajamouli,23790
1180074,Josh Mond,312804
1490054,Joerg Steineck,206657
18209,Claude Miller,62981
42640,Andy Hurst,25119
59338,Sven Unterwaldt Jr.,10659
87014,Marcelo Piñeyro,21043
239940,Francesco Amato,146364
1132437,Tsai Yueh-Hsun,137400
1393833,Crystal Moselle,307931
18738,George Stevens,43886
556711,Hannes Holm,25583
15277,Jon Favreau,1726
117841,Kirsten Johnson,376534
1478307,Philip Wang,342925
931778,Clarence Fok,222216
7775,Stephen Sommers,179826
77076,Michael Corrente,72087
138144,Lothar Mendes,68849
548474,Wong Jing,75465
1640646,Dave McCary,403431
76978,Masaki Kobayashi,142656
129251,Patrick Dinhut,43085
93237,Björn Runge,83573
224808,T. J. Scott,56709
52121,Héctor Olivera,132320
1381495,Iris K. Shim,170967
960883,Verónica Chen,204372
90070,Armand Schaefer,140887
175921,Renny Rye,136867
121784,T.J. Särkkä,350808
79546,Richard McGuire,16137
19304,John Schlesinger,21666
143984,Sławomir Fabicki,48119
70301,Matthew Leutwyler,21838
131413,Mike Gunther,44745
55045,Shira Geffen,6391
4109,Michael Curtiz,227077
562717,Rezo Gigineishvili,437623
118222,Gower Champion,97313
1555655,Roman Volobuev,431435
18710,Marcus H. Rosenmüller,13914
13859,Stuart Rosenberg,15375
58040,Bruce Malmuth,21610
50767,Craig Gillespie,13257
88623,Jim Stenstrum,20410
144808,Laís Bodanzky,24243
14855,Frank Borzage,38726
115372,Ralph Smart,89551
1157922,Jean-Pierre Ponnelle,214699
588652,Joan Brooker-Marks,80019
69353,Stephen Kessler,11419
81251,Banjong Pisanthanakun,184219
129718,Shana Feste,45272
35318,Ken Annakin,120555
930629,Jamie Travis,118015
929920,Lawrence Silk,41326
26134,Roy Ward Baker,42455
99436,Chang Cheh,64998
19744,John Korty,163631
130895,Russell Thomas,13585
10076,Lewis Gilbert,667
1118348,Mickey Keating,369032
8246,Barry Levinson,11904
112674,Rolf de Heer,13439
1181284,Shosh Shlam,200487
7397,Ed Decter,10985
1176,Lone Scherfig,270302
5690,James Algar,11383
16566,George P. Cosmatos,11969
106750,Fred Gallo,222872
152510,Ian Barry,82377
923620,Károly Makk,245072
1467601,Gail Singer,15559
12632,Daniel Sackheim,104150
57130,Todd Phillips,109439
133873,Aisling Walsh,359784
117350,Dale Resteghini,76176
18500,Phil Joanou,4823
166393,Scott Marshall,76297
55006,Olle Hellbom,11291
4964,Hal Ashby,31121
1677538,Tomás Weinreb,382143
84034,Clarence Brown,50600
1044178,Jaime Humberto Hermosillo,222600
1169956,Murray Wais,123581
1486390,Justin Timpane,74035
96439,Nanette Burstein,29047
29907,Phil Karlson,35956
64205,Alexandre Arcady,40055
59142,Achero Mañas,33504
2662,Frank Capra,33792
82796,Nikita Mikhalkov,83446
1979,Kevin Spacey,6478
74105,Ricki Stern,37985
510,Tim Burton,283366
54584,Jesse Dylan,8386
1365657,Joseph Castelo,26567
24173,Mike Binder,186809
1197950,Hideo Onchi,66628
18563,Georges Lautner,69517
17582,Nikos Nikolaidis,131997
230217,Adrián Caetano,127471
1352934,Ko Kyeong-Ah,286687
1363782,Geoff Bowie,246916
17458,Abdellatif Kechiche,56405
80702,Kenji Misumi,17099
99032,James Glickenhaus,112969
60744,Junichi Suzuki,9949
240351,Igor Maslennikov,84254
69987,Jérôme Salle,185567
141689,Ian Watson,27076
102329,María Ripoll,55912
26849,Daniel Myrick,2667
8844,Lawrence Kasdan,89325
151460,John Sullivan,126509
18574,Budd Boetticher,149895
8636,Cecil B. DeMille,83360
1120089,Filip Van Neyghem,218238
121760,David Beaird,110538
86004,Joseph H. Lewis,43254
52909,Masato Harada,314837
18596,Taylor Hackford,16082
1827779,Shannon Hartman,67952
116370,Matthew Diamond,153133
57727,Robert Clouse,13333
103509,Eloy de la Iglesia,105093
173004,Clément Virgo,166901
85456,Mahesh Manjrekar,378227
3632,Richard Brooks,22013
133856,Daniel Millican,30123
8635,Buster Keaton,38742
9789,Robert Altman,45695
120018,Massimo Venier,50531
1198232,Stephanie Spray,213684
126809,Lee Joon-ik,45075
26472,Steve Guttenberg,44233
1039179,Steve Stark,179267
41550,Andrew Bergman,10168
71548,Peter Sollett,12182
991868,Ari Sandel,32666
90070,Armand Schaefer,23590
74378,Aleksandar Petrović,59088
220328,Kristian Petri,121740
57832,Daniel Lee,14538
130325,Lesley Selander,217324
228643,Morgan Neville,159014
57396,Dennis Feldman,44801
67813,Baltasar Kormákur,27217
19450,Bob Rafelson,26617
89745,Jean Yarbrough,99008
1796209,Dave Paiko,41568
50765,Chester Erskine,42752
1087209,Timothy Lanzone,126749
1277345,James Fox,93122
3131,Antonio Banderas,31306
40282,Philippe Martinez,290556
1073813,Eija-Liisa Ahtila,358293
19303,Kevin Smith,2255
11649,Cameron Crowe,2028
18635,Ted Post,1685
1150877,Maksim Sveshnikov,164372
1118701,Mannie Davis,237139
38790,Adam Ravetch,4658
99496,Raymond De Felitta,243935
125544,Tim Fywell,41127
227212,David Betances,22166
58766,Simon Fellows,20411
56742,Bruno Corbucci,127760
606175,Bimal Roy,232018
107831,Jennie Livingston,31225
6046,Roland Emmerich,7011
1255,David Mamet,29193
729,Lonny Price,103181
1695407,Jan Suter,403911
56710,Oliver Parker,10748
39058,Julien Duvivier,214600
126910,Derrick Borte,394822
89794,Maxwell Shane,34752
12300,Fred M. Wilcox,830
109356,Adolfo Aristarain,32546
18669,J. Lee Thompson,43012
103112,Stelvio Massi,95096
58324,Jean-François Richet,15362
96972,Alain Berliner,273279
88040,Jason Bourque,72174
223520,John D. Lamond,45048
84641,Lewis Seiler,45679
932317,Małgorzata Szumowska,8985
99511,Duccio Tessari,18450
93904,Irving Rapper,94551
115174,Daniel Ribeiro,237791
69392,Charles Walters,31513
85696,Parmeet Sethi,37822
1158477,Jules Stewart,170178
123150,Mike van Diem,17139
229482,Kyle Patrick Alvarez,156713
1279781,Peter Sattler,244506
18281,Donald Petrie,24073
275022,Harve Foster,13850
13953,Edward F. Cline,51357
1192278,George Griffith,201284
71088,Shaad Ali,11763
1963,Danièle Thompson,14688
64508,Sidney J. Furie,28280
35475,Sean S. Cunningham,4488
66843,Anders Matthesen,16884
5602,David Lynch,201198
17304,Adrian Pasdar,182799
2087,Richard Fleischer,80320
219647,Yasuhiro Takemoto,36865
543823,Maciej Żak,176037
71174,Tsai Ming-liang,36253
11435,Howard Hawks,3085
125738,Daniel Espinosa,29920
70500,Tom Hooper,45269
995566,Duane Graves,145668
1057496,Sophie Hyde,244801
1455228,LazRael Lison,419747
575744,Martin Šulík,8985
105643,Jay Oliva,242643
56911,Les Mayfield,9574
1108174,Matteo Rovere,120457
133027,Ognjen Sviličić,226072
100616,Tom DeSimone,29492
6897,David Alvarado,253263
1036805,Aris Chatzistefanou,104710
3064,Peter Mullan,8094
186483,Giles Walker,116894
68750,Robert Townsend,164741
10713,Eric Idle,143295
1138750,Bastian Günther,157420
130938,Sergei Bodrov,120077
49214,William Dieterle,43278
1897165,Jordan Walker-Pearlman,70282
1311777,Don Allan,63924
583479,Aaron Moorhead,121606
112582,Judith Ehrlich,34576
1489230,Chiva Rodriguez,350779
1103683,Justin Weinstein,262481
544569,Mohammed Lakhdar-Hamina,52555
26849,Daniel Myrick,22551
1723,Walter Hill,11595
92410,Anders Nilsson,24023
33008,Menahem Golan,251260
16410,Jules Bass,27273
55456,Earl Bellamy,72455
1608969,Zhang Chun,271706
107301,Nico Mastorakis,80965
1867073,Yuldash Agzamov,364684
4945,Joe Johnston,2023
6558,Gordon Parks,84324
1224,Ethan Coen,270487
74565,Jack Kinney,24678
32175,William Witney,193284
47498,Robert Moore,14584
16435,Julio Médem,1414
81749,Manoel de Oliveira,103701
76981,Delmer Daves,44921
1207178,Haylar Garcia,172729
101709,Edward Ludwig,44591
54675,Zabou Breitman,12840
583203,Tomoyuki Takimoto,230628
1287825,Chris Löfvén,51560
81775,Peter Gimbel,17401
586480,Billy Chung,52947
34740,Edmund Goulding,22301
30249,Preston Sturges,42879
90150,Mark Brooks,328407
933503,Edward Fu,86700
88800,Mohit Suri,22448
75589,George Casey,13794
50739,Enzo G. Castellari,73740
82751,Fred F. Sears,124429
1032103,Rakesh Roshan,81551
1024357,Gianni Puccini,187744
1184417,Marion Lipschutz,46431
14674,George Cukor,24014
8186,Miko Hughes,207273
39819,Wayne Wang,32590
26648,Luis Llosa,65793
1362798,Kevin Fair,263627
70862,Richard Thorpe,80030
151002,Thaddeus D. Matula,54694
10367,John Waters,14195
1076027,Sharon Lockhart,122348
14911,Penny Marshall,21539
11435,Howard Hawks,11385
1240791,Alex Holmes,273997
133251,Takahiro Miki,248503
26875,Hideo Nakata,2671
10001,William Wyler,804
84697,E.L. Katz,411405
229482,Kyle Patrick Alvarez,50036
81285,Stuart Heisler,113921
1167218,Fabrice Gobert,59015
97205,Kon Ichikawa,27197
9577,George Roy Hill,11307
53218,Chen Kuo-Fu,77825
19224,Gregg Araki,33560
1038003,Bill Morrison,142916
165459,Steve Previn,103706
1145683,Zak Forsman,164286
110347,William K.L. Dickson ,127224
26959,Samuel Fuller,35392
73256,David Miller,29372
1395415,Takeo Nakamura,165644
588887,Edoardo Ponti,38866
113873,Onur Ünlü,265351
19026,Paul Hough,185267
238959,Werner Boote,53290
235784,Dan West,27358
84737,Adrian Shergold,13949
1211915,Bernard McEveety,45827
12438,Bob Balaban,38163
1042212,Thomas C. Grane,111332
91552,S. Shankar,33457
14643,William A. Wellman,172913
1713355,Christopher Cannucciari,427451
932957,Dane Cannon,29717
118734,Yang Shupeng,37849
2106,Walt Disney,175518
111462,D. Ross Lederman,51416
93136,Charles Binamé,70821
86004,Joseph H. Lewis,22342
62410,Sammo Hung,10622
65994,Andrew Lau,18426
1023419,Joseph J. Lawson,300900
1201,Garry Marshall,11130
33064,Henry Koster,25105
144826,Boris Barnet,47590
57832,Daniel Lee,9460
1359202,James Marcus Haney,296082
64278,Michael Feifer,241999
31251,Herbert L. Strock,44692
32375,Mario Monicelli,64822
11435,Howard Hawks,26593
79683,Andrew Neel,16150
1138364,Christopher Shelton,157152
114863,Chandler Tuttle,35568
29962,King Vidor,43319
58712,Steve Miner,11675
932533,Stefano Sollima,85739
87322,Aku Louhimies,161056
55692,Arnold Laven,170477
480530,Kim Sun,74860
1021526,Srijit Mukherji,90843
33485,Ron Underwood,15128
106956,Ellen Perry,91979
66228,Karim Hussain,36224
552700,Kadir Balci,326253
139107,Dan Wolman,168538
3111,Alexandre Rockwell,43656
100036,D.W. Griffith,618
55449,Lee Philips,266314
57214,Prachya Pinkaew,82469
39104,Abel Ferrara,197696
122366,Andrew Cymek,79722
270361,Aleksey German,71762
111094,Heitor Dhalia,39641
130687,Erik White,41382
84618,Tom Gustafson,19375
5029,Robert Siodmak,35404
229263,Benoît Jacquot,72356
146682,Stan Foster,35716
121781,Risto Jarva,293109
1043297,Chris Wojcik,108147
309,Pedro Almodóvar,144789
4133,Giuseppe Andrews,318359
57604,Joel Gallen,418985
1056060,Zach Clark,176085
83021,Gary Lennon,14062
54967,Sam Weisman,8970
1211416,Ribhu Dasgupta,377213
124237,Stephen Quay,110760
51000,Byron Haskin,8974
27571,David Slade,24021
155596,Michelle Schumacher,190967
15156,Zhang Yang,255775
1524330,Rosemary Myers,364540
18308,Steve Barron,18098
54025,Karyn Kusama,306947
32593,Steven Brill,2022
145605,Harry Beaumont,128006
3556,Roman Polanski,829
86302,Sunny Deol,381298
15630,James Goldstone,279006
14674,George Cukor,20127
177475,Matt Besser,380058
17046,Gary Winick,39141
37948,Brad Anderson,158011
90522,Daniel Mann,42532
143561,Sam Taylor,41347
18533,Errol Morris,12698
97773,Anne Wheeler,346489
1150692,Rickard Petrelius,231812
56851,Victor Cook,154207
37360,Henry Hathaway,54139
1439930,Ben Oliver,330011
20937,Robert Fuest,38701
23430,Timur Bekmambetov,57809
80172,Marty Callner,14244
31251,Herbert L. Strock,51260
74893,Alejandro Doria,13651
40243,Gil Junger,37269
58712,Steve Miner,13613
224322,Ash Adams,44862
1089413,Suroosh Alvi,32451
77257,Kevin Booth,25572
9181,Edward Zwick,10684
112132,Fernando Eimbcke,34207
33166,René Clair,65656
74118,Philippe Le Guay,156236
1040504,Yan Vizinberg,106541
1039349,Hitoshi Ohne,327536
8636,Cecil B. DeMille,53766
100979,Douglas Hickox,28498
8635,Buster Keaton,51374
67361,Marius Balchunas,309739
13899,G.W. Pabst,175869
53861,Susan Seidelman,170400
57758,Torsten Künstler,160085
127845,Ho Choi,32159
81761,Andrey Kravchuk,13506
28283,Buddy Giovinazzo,21372
76381,David Butler,40693
1113751,Ashwani Dhir,34144
85434,Bob Hercules,105795
76812,Raymond Yip Wai-Man,394051
